publication_id,year,date,title,authors,pang_faculty_authors,document_type,source_title,tertiary_title,publisher,place_published,volume,issue,pages,doi,doi_normalized,issn,isbn,url,abstract,language,source,legacy_nid,legacy_status,include_in_master,data_quality_flags,scopus_eid,verification_status,verification_source_url
drupal-125,2015,,Time-differenced carrier phases technique for precise GNSS velocity estimation,Pierluigi Freda; Antonio Angrisano; Salvatore Gaglione; Salvatore Troisi,Salvatore Gaglione; Salvatore Troisi,Journal Article,GPS Solutions,,,,19,2,341,10.1007/s10291-014-0425-1,10.1007/s10291-014-0425-1,1080-5370,,http://dx.doi.org/10.1007/s10291-014-0425-1,"Classically, a stand-alone GNSS receiver estimates its velocity by forming the approximate derivative of consecutive user positions or more often by using the Doppler observable. The first method is very inaccurate, while the second one allows estimation of the order of some cm/s. The time-differenced carrier phase (TDCP) technique, which consists in differencing successive carrier phases, enables accuracies at the mm/s level. A study on the existing TDCP velocity estimation algorithms has revealed that the use of different broadcast ephemeris sets to calculate the satellite positions and clock offsets produces a discontinuity in the TDCP measurements that affects the velocity estimation. We propose a method to overcome this limitation based on the use of the same set of ephemeris to calculate the satellite positions and clock offsets at consecutive epochs. We describe in detail the TDCP algorithm used, and the complete implementation in MATLAB is included.",eng,drupal,125,1,yes,,,legacy_drupal_historical,
drupal-114,2014,,Algoritmi GNSS per la Stima della Velocità,Pierluigi Freda,,Thesis,,,,,MSc,,,,,,,,,eng,drupal,114,1,yes,missing_doi,,legacy_drupal_historical,
drupal-111,2014,,GNSS Navigation in difficult environments: Hybridization and Reliability,Ciro Gioia,,Thesis,,,,,PhD,,,,,,,,,eng,drupal,111,1,yes,missing_doi,,legacy_drupal_historical,
drupal-126,2014,,GNSS Navigation In Difficult Environments: Hybridization And Reliability,Ciro Gioia,,Journal Article,Ricerche di Geomatica 2014,,,,,,,,,,978-88-905917-5-4,,"Satellite navigation is critical in signal-degraded environments where GNSS signals are strongly corrupted. In these cases the use of a single GNSS does not guarantee an accurate and continuous positioning. A possible approach to solve this problem is the use of multi-constellation that provides additional measurements improving the redundancy of the system. Measurements in urban scenario are strongly affected by gross errors, degrading navigation solution; hence a quality check on redundant measurements, defined as RAIM is necessary. The classical RAIM algorithms, developed for aviation, need to be redesigned for urban applications, considering frequent multiple blunders. The FDE schemes analyzed in this research are the Subset, the Forward-Backward and the Danish; they are obtained by combining different basic statistical tests. Specifically a so-called Global Test is adopted to verify the measurement self-consistency. A Local Test is used to identify and reject a blunder into a data set declared not-consistent. The considered FDE methods are modified to optimize their behavior in urban scenario. Specifically a preliminary check based on the WARP parameter, generalization of the classical ARP, is implemented to screen out bad geometries. Moreover a large blunder could cause multiple test failures, inducing incorrect measurements exclusions; hence a separability index is implemented to avoid the incorrect exclusion of blunder-free measurements. Development and testing RAIM algorithms for multi-constellation in multiple blunder case is a main target of this work. For indoor navigation pseudolites are adopted and different positioning algorithms are developed. Indoor positioning has been demonstrated with meter level of accuracy.",eng,drupal,126,1,yes,missing_doi,,legacy_drupal_historical,
drupal-124,2014,,NeQuick model performance analysis for GNSS mass market receivers positioning,Salvatore Gaglione,Salvatore Gaglione,Conference Paper,United Nations / ICTP Workshop on the Use of Global Navigation Satellite Systems (GNSS) for Scientific Applications,,,International Centre of Theoretical Physics - Trisete (Italy),,,,,,,,,,eng,drupal,124,1,yes,missing_doi,,legacy_drupal_historical,
drupal-119,2014,,P-RANSAC: An Integrity Monitoring Approach for GNSS Signal Degraded Scenario,Gaetano Castaldo; Antonio Angrisano; Salvatore Gaglione; Salvatore Troisi,Salvatore Gaglione; Salvatore Troisi,Journal Article,International Journal of Navigation and Observation,,,,2014,,,,,,,,,eng,drupal,119,1,yes,missing_doi,,legacy_drupal_historical,
drupal-115,2014,,Real-Time Receiver Clock Jump Detection for Code Absolute Positioning with Kalman Filter,Antonio Angrisano; Salvatore Gaglione; Salvatore Troisi,Salvatore Gaglione; Salvatore Troisi,Journal Article,Wireless Personal Communications,,,,,,1-11,10.1007/s11277-014-1849-1,10.1007/s11277-014-1849-1,0929-6212,,http://dx.doi.org/10.1007/s11277-014-1849-1,,eng,drupal,115,1,yes,,,legacy_drupal_historical,
drupal-120,2014,,Roll and Pitch Estimation Using Visual Horizon Recognition,Silvio Del Pizzo; Salvatore Troisi; Antonio Angrisano; Salvatore Gaglione,Silvio Del Pizzo; Salvatore Troisi; Salvatore Gaglione,Conference Paper,1st International Conference on Augmented and Virtual Reality - Salento AVR 2014,,,"Lecce, Italy",,,,,,,,,"In guidance and automated control system, especially for unmanned vehicle, attitude determination is an important element. Generally this parameter is provided by sensors like INS (Inertial Navigation Systems), but it can be also estimated with a single camera that “looks” the horizon. This work presents the project of an embedded solution that uses visual information, captured by a consumer camera, to estimate the vehicle attitude. The system is designed to be mounted on board of a ship or a sail boat, in order to record the roll and pitch angles for safety purpose or to be used for real time application (e.g. during a regatta to overlap the values of the boat attitude with video output coming from a camera mounted on the masthead framing the race field).",eng,drupal,120,1,yes,missing_doi,,legacy_drupal_historical,
drupal-109,2014,,Tecnica RANSAC/RANCO per il posizionamento in ambiente urbano,Gaetano Castaldo,,Thesis,,,Parthenope,,,,,,,,,,,eng,drupal,109,1,yes,missing_doi,,legacy_drupal_historical,
drupal-122,2014,June,Validity period of NeQuick (Galileo version) corrections: Trade-off between accuracy and computational load,Antonio Angrisano; Salvatore Gaglione; Ciro Gioia; Salvatore Troisi,Salvatore Gaglione; Salvatore Troisi,Conference Paper,"Localization and GNSS (ICL-GNSS), 2014 International Conference on",,,,,,,10.1109/ICL-GNSS.2014.6934183,10.1109/ICL-GNSS.2014.6934183,,,,,eng,drupal,122,1,yes,,,legacy_drupal_historical,
drupal-107,2013,,Analisi dell’Accuratezza di Orbite Broadcast e Precise delle Costellazioni GPS e GLONASS,Aniello De Luca,,Thesis,,,Parthenope,,,,,,,,,,,eng,drupal,107,1,yes,missing_doi,,legacy_drupal_historical,
drupal-98,2013,12/2013,Assessment of NeQuick ionospheric model for Galileo single-frequency users,Antonio Angrisano; Salvatore Gaglione; Ciro Gioia; Marco Massaro; Umberto Robustelli,Salvatore Gaglione,Journal Article,Acta Geophysica,,,,61,6,1457-1476,10.2478/s11600-013-0116-2,10.2478/s11600-013-0116-2,1895-6572,,http://dx.doi.org/10.2478/s11600-013-0116-2,"In signal-degraded environments such as urban canyons and mountainous area, many GNSS signals are either blocked or strongly degraded by natural and artificial obstacles. In such scenarios standalone GPS is often unable to guarantee a continuous and accurate positioning due to lack (or the poor quality) of signals. The combination of different GNSSs could be a suitable approach to fill this gap, because the multi-constellation system guarantees an improved satellite availability compared to standalone GPS, thus providing enhanced accuracy, continuity and integrity of the positioning. The present GNSSs are GPS, GLONASS, Galileo and Beidou, but the latter two are still in the development phase. In this work GPS/GLONASS systems are combined for single point positioning and their performance are assessed for different configurations. Using GPS/GLONASS multi-constellation implies the addition of an additional unknown, i.e. the intersystem time scale offset, which requires a sacrifice of one measurement. Since the intersystem offset is quasi-constant over a short period, a pseudo-measurement can be introduced to compensate the sacrifice. The benefit after adding a pseudo-measurement has been demonstrated in a vehicular test.",eng,drupal,98,1,yes,,,legacy_drupal_historical,
drupal-112,2013,,Benefit of the NeQuick Galileo Version in GNSS Single-Point Positioning,Antonio Angrisano; Salvatore Gaglione; Ciro Gioia; Marco Massaro; Salvatore Troisi,Salvatore Gaglione; Salvatore Troisi,Journal Article,International Journal of Navigation and Observation,,,,,,,10.1155/2013/302947,10.1155/2013/302947,1687-5990,,http://dx.doi.org/10.1155/2013/302947,,eng,drupal,112,1,yes,,,legacy_drupal_historical,
drupal-103,2013,,Digital Surface Models for GNSS Mission Planning in Critical Environments,S. Ackermann; Antonio Angrisano; Silvio Del Pizzo; Salvatore Gaglione; Ciro Gioia; Salvatore Troisi,Silvio Del Pizzo; Salvatore Gaglione; Salvatore Troisi,Journal Article,Journal of Surveying Engineering,,,,,,null,10.1061/(ASCE)SU.1943-5428.0000119,10.1061/(ASCE)SU.1943-5428.0000119,0733-9453,,http://ascelibrary.org/doi/abs/10.1061/%28ASCE%29SU.1943-5428.0000119,,eng,drupal,103,1,yes,,,legacy_drupal_historical,
drupal-99,2013,,GNSS Reliability Testing in Signal-Degraded Scenario,Antonio Angrisano; Ciro Gioia; Salvatore Gaglione; Giuseppe Del Core,Salvatore Gaglione,Journal Article,International Journal of Navigation and Observation,,,,,,–,10.1155/2013/870365,10.1155/2013/870365,1687-5990,,http://dx.doi.org/10.1155/2013/870365,"Multiconstellation satellite navigation is critical in signal-degraded environments where signals are strongly corrupted. In this case, the use of a single GNSS system does not guarantee an accurate and continuous positioning. A possible approach to solve this problem is the use of multiconstellation receivers that provide additional measurements and allows robust reliability testing; in this work, a GPS/GLONASS combination is considered. In urban scenario, a modification of the classical RAIM technique is necessary taking into account frequent multiple blunders. The FDE schemes analysed are the “Observation Subset Testing,” “Forward-Backward Method,” and “Danish Method”; they are obtained by combining different basic statistical tests. The considered FDE methods are modified to optimize their behaviour in urban scenario. Specifically a preliminary check is implemented to screen out bad geometries. Moreover, a large blunder could cause multiple test failures; hence, a separability index is implemented to avoid the incorrect exclusion of blunder-free measurements. Testing the RAIM algorithms of GPS/GLONASS combination to verify the benefits relative to GPS only case is a main target of this work too. The performance of these methods is compared in terms of RMS and maximum error for the horizontal and vertical components of position and velocity.",eng,drupal,99,1,yes,,,legacy_drupal_historical,
drupal-101,2013,,Performance assessment of aided Global Navigation Satellite System for land navigation,Antonio Angrisano; Salvatore Gaglione; Ciro Gioia,Salvatore Gaglione,Journal Article,"IET Radar, Sonar & Navigation",,,,7,,671–680,10.1049/iet-rsn.2012.0224,10.1049/iet-rsn.2012.0224,,,http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=6573687,,eng,drupal,101,1,yes,,,legacy_drupal_historical,
drupal-84,2013,,Performance assessment of GPS/GLONASS single point positioning in an urban environment,Antonio Angrisano; Salvatore Gaglione; Ciro Gioia,Salvatore Gaglione,Journal Article,Acta Geodaetica et Geophysica,,,,,,1-13,10.1007/s40328-012-0010-4,10.1007/s40328-012-0010-4,2213-5812,,http://dx.doi.org/10.1007/s40328-012-0010-4,"In signal-degraded environments such as urban canyons and mountainous area, many GNSS signals are either blocked or strongly degraded by natural and artificial obstacles. In such scenarios standalone GPS is often unable to guarantee a continuous and accurate positioning due to lack (or the poor quality) of signals. The combination of different GNSSs could be a suitable approach to fill this gap, because the multi-constellation system guarantees an improved satellite availability compared to standalone GPS, thus providing enhanced accuracy, continuity and integrity of the positioning. The present GNSSs are GPS, GLONASS, Galileo and Beidou, but the latter two are still in the development phase. In this work GPS/GLONASS systems are combined for single point positioning and their performance are assessed for different configurations. Using GPS/GLONASS multi-constellation implies the addition of an additional unknown, i.e. the intersystem time scale offset, which requires a sacrifice of one measurement. Since the intersystem offset is quasi-constant over a short period, a pseudo-measurement can be introduced to compensate the sacrifice. The benefit after adding a pseudo-measurement has been demonstrated in a vehicular test.",eng,drupal,84,1,yes,,,legacy_drupal_historical,
drupal-100,2013,06/2013,Testing the Test Satellites: the Galileo IOV Measurement Accuracy,Antonio Angrisano; Salvatore Gaglione; Ciro Gioia; Daniele Borio; Joaquim Fortuny-Guasch,Salvatore Gaglione,Conference Paper,ICL-GNSS 2013 : International Conference on Localization and GNSS (accepted),,,,,,,,,,,,"Abstract — The European GNSS, Galileo, is currently in its InOrbit Validation (IOV) phase where four satellites are finally available for computing the user position. In this phase, the analysis of the measurements obtained from the IOV satellites can provide insight on the performance and potentialities of the Galileo system. In this paper, a methodology based on the use of precise orbits and ionospheric corrections is suggested for the analysis of the Galileo IOV pseudorange and pseudorange rate errors. Several hours of data were collected using a Septentrio PolarRxS receiver and used to determine figures of merits such as RMS and maximum errors of the Galileo observables. From the analysis it emerges that Galileo measurements have accuracies comparable with those of GPS. The benefits of combined GPS-Galileo positioning are also highlighted and results relative to the computation of a Galileo-only navigation solution based on broadcast ephemerides are provided.",eng,drupal,100,1,yes,missing_doi,,legacy_drupal_historical,
drupal-82,2012,04/2012,Aided GPS/GLONASS navigation in urban environment,Antonio Angrisano; Salvatore Gaglione; Ciro Gioia; Mario Vultaggio,Salvatore Gaglione,Conference Paper,ENC 2012,,,,,,,,,,,,"In signal-degraded environments such as urban canyons or mountainous areas many GPS signals are blocked by natural or artificial obstacles or severely degraded; hence GPS-only cannot guarantee an accurate and continuous positioning. The multi constellation approach, integrating different GNSS systems, is a possible way to fill this gap. GLONASS, the Russian navigation satellite system, is currently the main candidate as element of a multi constellation; it is nearly fully operational and its inclusion guarantees an improvement of the satellite availability. Another possible future component of integrated GNSS system is the European Galileo currently in a validation phase with only 4 satellites in orbit GIOVE A/B experimental satellites and 2 Galileo for the IOV phase. In this work GPS/GLONASS systems are combined and relative single point algorithm performance is assessed for different configurations in signal-degraded scenario such as urban canyon. GPS/GLONASS multi-constellation use involves the addition of a further unknown to estimate, i.e. the intersystem time scale offset, which requires the “sacrifice” of one measurement. The intersystem offset is observed to be quasi-constant, so an aiding can be introduced to account for its behavior. A similar approach can be adopted for altitude considering its typical variations in urban scenario. The considered estimation techniques are least squares and Kalman filter, commonly adopted to calculate the navigation unknowns from pseudorange measurements. The least squares method uses a model relating measurements and state with the drawback of solution unavailability during GNSS outages (very frequent in urban areas); to improve the continuity constrained least squares adjustments are considered. Kalman filter uses, in addition to a measurement model, a process model expressing the unknown dynamics and allowing the state estimation in case of GNSS outage. The main purpose of this work is the performance assessment of a multi-constellation system relative to GPS-only adopting least squares or Kalman filter estimators.",eng,drupal,82,1,yes,missing_doi,,legacy_drupal_historical,
drupal-65,2012,04/2012,Benefits of Combined GPS/GLONASS with Low-Cost MEMS IMUs for Vehicular Urban Navigation,Antonio Angrisano; M Petovello; Giovanni Pugliano,,Journal Article,Sensors,,,,12,4,25,10.3390/s120405134,10.3390/s120405134,1424-8220,,http://www.mdpi.com/1424-8220/12/4/5134,"The integration of Global Navigation Satellite Systems (GNSS) with Inertial Navigation Systems (INS) has been very actively researched for many years due to the complementary nature of the two systems. In particular, during the last few years the integration with micro-electromechanical system (MEMS) inertial measurement units (IMUs) has been investigated. In fact, recent advances in MEMS technology have made possible the development of a new generation of low cost inertial sensors characterized by small size and light weight, which represents an attractive option for mass-market applications such as vehicular and pedestrian navigation. However, whereas there has been much interest in the integration of GPS with a MEMS-based INS, few research studies have been conducted on expanding this application to the revitalized GLONASS system. This paper looks at the benefits of adding GLONASS to existing GPS/INS(MEMS) systems using loose and tight integration strategies. The relative benefits of various constraints are also assessed. Results show that when satellite visibility is poor (approximately 50% solution availability) the benefits of GLONASS are only seen with tight integration algorithms. For more benign environments, a loosely coupled GPS/GLONASS/INS system offers performance comparable to that of a tightly coupled GPS/INS system, but with reduced complexity and development time.",eng,drupal,65,1,yes,,,legacy_drupal_historical,
drupal-106,2012,,Confronto tra Tecniche RAIM e NIORAIM in Ambiente Urbano,Giuseppe Rotondo,,Thesis,,,Parthenope,,,,,,,,,,,eng,drupal,106,1,yes,missing_doi,,legacy_drupal_historical,
drupal-34,2012,,GIOVE Satellites Pseudorange Error Assessment,Antonio Angrisano; Salvatore Gaglione; Ciro Gioia; Umberto Robustelli; Mario Vultaggio,Salvatore Gaglione,Journal Article,JOURNAL OF NAVIGATION,,,,65,,29–40,10.1017/S0373463311000270,10.1017/S0373463311000270,0373-4633,,http://dx.medra.org/10.1017/S0373463311000270,"Galileo is a global civil navigation satellite system developed in Europe as an alternative to the GPS controlled by the US Department of Defense and GLONASS controlled by Russian Space Forces. It is scheduled to be operative in 2013 and it will have 30 satellites orbiting on three inclined planes with respect to the equatorial plane at an altitude of about 24 000 km. The aim of this work is the study of the pseudorange error of the GIOVE satellites. To achieve this goal, the specifications defined in Giove A-B Navigation Signal in Space Interface Control Document (ICD) are used to develop a suitable software tool in MATLAB® environment. The tool is able to compute GIOVE A and GIOVE B position from the broadcast ephemerides, to calculate the pseudorange error and to process it. From the known receiver position and the computed satellite coordinates, the geometric range is obtained and compared with the pseudorange measurement, in order to obtain the pseudorange error.",eng,drupal,34,1,yes,,,legacy_drupal_historical,
drupal-85,2012,,RAIM algorithms for aided GNSS in urban scenario,Antonio Angrisano; Salvatore Gaglione; Ciro Gioia,Salvatore Gaglione,Conference Paper,"Ubiquitous Positioning, Indoor Navigation, and Location Based Service (UPINLBS), 2012",,,,,,,http://dx.doi.org/10.1109/UPINLBS.2012.6409786,10.1109/UPINLBS.2012.6409786,,978-1-4673-1908-9,http://ieeexplore.ieee.org/Xplore/defdeny.jsp?url=http%3A%2F%2Fieeexplore.ieee.org%2Fstamp%2Fstamp.jsp%3Ftp%3D%26arnumber%3D6409786&denyReason=-133&arnumber=6409786&productsMatched=null&userType=inst,"Urban canyon is a critical scenario for satellite navigation, because many GNSS signals are blocked by artificial obstacles or severely degraded; in standalone mode GPS, currently the main GNSS, cannot guarantee an accurate and continuous positioning. A possible approach to overcome these limitations is the use of multiple GNSS systems. GLONASS, the Russian navigation satellite system, is currently fully operational and is the main candidate to support this thesis. Urban scenario is mainly affected by multipath phenomenon, yielding several blunders into the measurements and unacceptable errors in the navigation solution. The integrity concept was introduced for safety-of-life application as aviation to provide timely warnings to users when a system should not be used for navigation, and then it was expanded to not safety-of-life service as urban navigation. RAIM (Receiver Autonomous Integrity Monitoring) techniques are user-level integrity methods based on consistency check of redundant measurements. This check is crucial because only at user-level certain local errors, such as multipath and local interferences, can be detected. Multi-constellation GNSS improves navigation solution in terms of accuracy and continuity; a further enhancement is achievable even in terms of integrity owing to the gained redundancy. The multi-constellation use implies a further unknown related to the intersystem time scale offset, requiring the \“sacrifice\” of one measurement. This parameter is observed to be quasi-constant in the short term, so an aiding can be introduced to account for its behavior. A similar approach can be adopted for altitude considering its slow variations in urban scenario. In this work GPS/GLONASS systems are combined and the benefits of the aforesaid aids are assessed, with main focus being the improvements in terms of integrity; single point GNSS and snapshot RAIM algorithms are herein considered. PVT and RAIM algorithms are developed in MatLab\- #x00AE; environment and belong to a tool implemented by PANG (PArthenope Navigation Group).",eng,drupal,85,1,yes,doi_normalized,,legacy_drupal_historical,
drupal-71,2012,,Tecniche RAIM per il Posizionamento Satellitare in Single Point,L. Perrotta,,Thesis,Dipartimento di Scienze Applicate,,Parthenope,Naples,MSc,,,,,,,,"Oggigiorno, i sistemi di navigazione satellitare (GNSS) ricoprono un ruolo fondamentale in molti settori come l’aviazione civile e la navigazione, marittima o terrestre, grazie alla capacità di fornire con accuratezza e continuità informazioni di posizione tridimensionale e velocità agli utenti opportunamente equipaggiati, nonché la sincronizzazione con il tempo UTC (Universal Time Coordinate). Attualmente, solo due sistemi GNSS sono pienamente operativi: il GPS (Global Positioning System) e il sistema Russo GLONASS (Global Navigation Satellite System) mentre, altri sistemi come l’Europeo GALILEO o il Cinese BeiDou sono attualmente in fase di sviluppo. Il GPS è attualmente considerato il principale sistema GNSS ed è in grado di garantire la stima della posizione di un utente attraverso l’utilizzo dell’osservabile pseudorange in single point, con un’accuratezza di circa 10 metri in condizioni di buona visibilità. Il principale svantaggio del GPS, e dei sistemi GNSS in generale, è la necessità di avere una buona visibilità di satelliti; per questa ragione gli ambienti in cui si ha un forte degrado del segnale, come le aree urbane, risultano essere aree particolarmente critiche per la navigazione satellitare. Infatti, gli edifici possono bloccare alcuni segnali riducendo così la disponibilità di satelliti, causando un peggioramento della loro configurazione geometrica, fino a casi estremi in cui, a causa della mancanza di misure, non sia possibile il calcolo della soluzione di navigazione. Gli edifici possono anche riflettere i segnali dando luogo al fenomeno del multipath e introducendo errori grossolani nelle misure. L’utilizzo del solo sistema GPS risulta essere, quindi, non adeguato a garantire la continuità e l’accuratezza della soluzione di navigazione in ambienti urbani. In queste particolari circostanze un possibile miglioramento può essere ottenuto combinando il sistema GPS con il sistema Russo GLONASS in modo da aumentare la disponibilità di satelliti visibili ad ogni epoca. In ambito aeronautico, tutti i sistemi GNSS devono essere in grado di soddisfare particolari requisiti di sicurezza (RNP – Required Navigation Performance) in termini di disponibilità, continuità, accuratezza e integrità. Quest’ultimo è il requisito più difficile da soddisfare e rappresenta la capacità del sistema di navigazione di rilevare e segnalare tempestivamente malfunzionamenti che potrebbero compromettere le prestazioni richieste per le diverse fasi di volo. Sebbene i sistemi GNSS forniscano informazioni di integrità agli utenti tramite il messaggio di navigazione (l’health flag dei satelliti), queste non sono ritenute sufficientemente tempestive per molte applicazioni; per questa ragione i requisiti di integrità sono generalmente ottenuti implementando vari meccanismi a vari livelli e possono essere conseguiti o mediante informazioni esterne o possono essere basati interamente sulle sole misure disponibili al ricevitore. In particolare:  A livello esterno, è possibile ottenere informazioni di integrità (livello di integrità e warning) attraverso l’utilizzo di sistemi di augmentation che prevedono l’utilizzo di infrastrutture spaziali (SBAS – Satellite Based Augmentation System) e/o terrestri (GBAS – Ground Based Augmentation System).  A livello locale, un utente può realizzare l’integrità effettuando un check sulla consistenza delle misure attraverso particolari tecniche (dette RAIM).Le tecniche RAIM (Receiver Autonomous Integrity Monitoring) sono state inizialmente sviluppate per applicazioni di tipo aeronautico e sono, generalmente, utilizzate in specifiche fasi di volo. Esse risultano essere un mezzo supplementare per l’individuazione di blunder attraverso il solo utilizzo di ricevitori GNSS senza la necessità di apparecchiature aggiuntive al suolo. Viene, infatti, richiesta esclusivamente una ridondanza sufficiente per l’applicazione dei test statistici. L’obiettivo principale di questo lavoro è sviluppare tecniche RAIM per la navigazione satellitare in single point per applicazioni in ambienti urbani degradati. Inizialmente viene fornita una breve panoramica sui sistemi GNSS utilizzati in questo lavoro. In particolare sono messe in evidenza le principali similitudini e differenze tra il sistema GPS e il sistema GLONASS Successivamente sono descritte le tecniche di stima utilizzate per il calcolo della soluzione di navigazione ed è fornita una breve descrizione dei test statistici alla base degli schemi RAIM utilizzati. Sono poi descritti gli algoritmi per il calcolo di posizione e velocità con misure di pseudorange e Doppler sui segnali GPS e GLONASS. In seguito sono descritti in dettaglio gli algoritmi RAIM implementati: l’Observation Subset Testing, il metodo Forward-Backward ed il Metodo Danese, ognuno dei quali caratterizzato dalle proprie peculiarità. Infine sono illustrati i risultati ottenuti attraverso l’applicazione dei tre schemi RAIM per due differenti configurazioni: una configurazioni in cui si fa uso di sole misure GPS e una configurazione in cui sono utilizzate le misure effettuate da entrambi i sistemi GPS e GLONASS. Lo studio delle prestazioni dell’algoritmo proposto fa uso di dati di una stazione fissa collocata in ambiente urbano particolarmente ostile, la cui posizione è nota con precisione millimetrica.",eng,drupal,71,1,yes,missing_doi,,legacy_drupal_historical,
drupal-37,2011,,A stochastic sigma model for GLONASS satellite pseudorange,Antonio Angrisano; Salvatore Gaglione; Giovanni Pugliano; R Robustelli; R Santamaria; Mario Vultaggio,Salvatore Gaglione,Journal Article,APPLIED GEOMATICS,,,,3,,–,10.1007/ s12518-011-0046-0,10.1007/s12518-011-0046-0,1866-9298,,http://dx.medra.org/10.1007/ s12518-011-0046-0,,eng,drupal,37,1,yes,doi_normalized,,legacy_drupal_historical,
drupal-62,2011,12/2011,Algorithms for GNSS Positioning in Difficult Scenario,Antonio Angrisano; Salvatore Gaglione; Ciro Gioia; Umberto Robustelli; Mario Vultaggio,Salvatore Gaglione,Conference Paper,ENC 2011,,,London,,,,,,,,,"Satellite navigation is critical in signal-degraded environments such as urban canyons and mountainous area, where many GNSS signals are blocked by natural and artificial obstacles or are strongly degraded. Hence standalone GPS is often unable to guarantee a continuous and accurate positioning. A suitable approach could be the integration of several GNSS. Multi-constellation system guarantees an improved satellite availability with respect to GPS standalone, providing a positioning enhancement in terms of accuracy, continuity and integrity. Currently the ideal candidate for supplement GPS in a multi-constellation approach is the Russian GLONASS. The main purposes of this work are the performance assessment of a GNSS multi-constellation relative to GPS stand-alone and the comparison of Least Squares and Kalman Filter.",eng,drupal,62,1,yes,missing_doi,,legacy_drupal_historical,
drupal-36,2011,,Analisi del Posizionamento assoluto GPS e GNSS in ambiente urbano,Antonio Angrisano; Salvatore Gaglione; Ciro Gioia; Umberto Robustelli; R Santamaria,Salvatore Gaglione,Journal Article,BOLLETTINO DELLA SOCIETÀ ITALIANA DI FOTOGRAMMETRIA E TOPOGRAFIA,,,,3,,23–42,,,1721-971X,,,,eng,drupal,36,1,yes,missing_doi,,legacy_drupal_historical,
drupal-70,2011,,Confronto tra Modelli Ionosferici nel Posizionamento GNSS in Singola Frequenza,Marco Massaro,,Thesis,Dipartimento di Scienze Applicate,,Parthenope,Naples,MSc,,,,,,,,,eng,drupal,70,1,yes,missing_doi,,legacy_drupal_historical,
drupal-67,2011,,GNSS/INS Integration Methods,Antonio Angrisano,,Thesis,Department of Applied Sciences,,Parthenope,Naples,PhD,,,,,,,,"In critical locations such as urban or mountainous areas satellite navigation is difficult, above all due to the signal blocking problem; for this reason satellite systems are often integrated with inertial sensors, owing to their complementary features. A common configuration includes a GPS receiver and a high-precision inertial sensor, able to provide navigation information during GPS gaps. Nowadays the low cost inertial sensors with small size and weight and poor accuracy are developing and their use as part of integrated navigation systems in difficult environments is under investigation. On the other hand the recent enhancement of GLONASS satellite system suggests the combined use with GPS in order to increase the satellite availability as well as position accuracy; this can be especially useful in places with lack of GPS signals. This study is to assess the effectiveness of the integration of GPS/GLONASS with low cost inertial sensors in pedestrian and vehicular urban navigation and to investigate methods to improve its performance. The Extended Kalman filter is used to merge the satellite and inertial information and the loosely and tightly coupled integration strategies are adopted; their performances comparison in difficult areas is one of the main objectives of this work. Generally the tight coupling is more used in urban or natural canyons because it can provide an integrated navigation solution also with less than four satellites (minimum number of satellites necessary for a GPS only positioning); the inclusion of GLONASS satellites in this context may change significantly the role of loosely coupling in urban navigation. In this work pseudorange and Doppler measurements are processed in single point mode; hence no differential processing is performed and no base station is necessary. For bounding the MEMS INS errors during GPS/GLONASS outages, the use of motion constraints is introduced and evaluated. To carry out the analysis a complete navigation software has been developed in Matlab environment. The results show that the integration of GPS/INS provides satisfying performance only in good visibility conditions in both loose and tight architectures, while during GPS outages (longer than few seconds) very large errors are experienced; including GLONASS in GPS/INS integration produces significant solution improvements. As expected the tight integration shows better performance during GNSS outages, but the results obtained with GPS/INS integration in tight architecture and 3 GPS/GLONASS/INS integration in loose approach are often similar, suggesting the use of the latter configuration owing to its relatively simple implementation. The motion constraints provide remarkable enhancements of the navigation solution, with RMS position error of a few meters in difficult urban canyons for both loose and tight architectures.",eng,drupal,67,1,yes,missing_doi,,legacy_drupal_historical,
drupal-64,2011,12/2011,Ionospheric models comparison for single-frequency GNSS positioning,Antonio Angrisano; Salvatore Gaglione; Ciro Gioia; Marco Massaro; Umberto Robustelli; R Santamaria,Salvatore Gaglione,Conference Paper,ENC 2011,,,,,,,,,,,,Broadcast Ionospheric Correction Algorithms (ICA) are used in Global Navigation Satellite System (GNSS) single frequency receivers positioning to compute the satellite signal delay due to the propagation through ionosphere. In this paper two ionospheric models are considered: Klobuchar model used by the U.S. Global Positioning System (GPS) and NeQuick model adopted by the European Galileo system. The goal of this paper is to investigate the validity and efficiency of the examined models by analyzing their performances in single frequency GNSS receiver,eng,drupal,64,1,yes,missing_doi,,legacy_drupal_historical,
